Timestamp,MagData
98397.33908070362,304.4176285276845
80764.65174784607,1539.201244989092
63005.45752852509,1751.1624111549183
24626.596595474315,1329.9267997635807
18108.026600038396,1577.2668409647968
44122.122290593594,1654.4349454432067
47156.987553947285,1679.2859709838701
57320.61519404705,810.6883592698666
16352.20714358282,1113.62503291704
2444.037800254206,372.78186532736913
49708.24393718959,1844.8188528902488
93068.01968360734,1541.4215174241397
53201.282051690636,1163.1487979711387
3213.1911753803142,1515.8541009234598
53780.20350654119,732.5596218966685
67971.15819100865,1302.3585813347693
87956.59611653967,1866.2281796999173
24028.42662055149,1649.203726622936
84004.03634806113,1719.6281174702476
77433.27914689775,1968.2875579904774
39208.01547546369,721.4383657906409
9840.796785302908,848.7344409715242
42543.499303013,1877.9033542868074
86163.49617418998,1078.188181239326
4648.37487505142,476.58343613664124
28597.411359881007,1817.4413110751323
90450.672266029,450.76938487553343
49780.05976142883,1748.7178694177765
8042.957540676665,1362.2938983920246
5807.229260512902,298.7031627091685
27338.623366466007,951.1913008404715
21949.53168068652,1143.9981810539064
33812.788446741295,1646.3611009052424
66318.58423245669,181.30963997603388
95792.01787675281,61.03053415007875
38491.71758436515,367.0555271498532
14882.004592803789,1787.0709358850602
1057.7728423447618,1636.268753256603
5774.356830256211,813.2505055582964
11840.313232689248,1831.1012919374991
90757.4185520446,1935.2099112372039
95736.86687128159,126.77219397446682
82965.86475270783,1599.142243240677
43051.138167679324,605.0956721384844
58553.81726579165,1847.9774476484506
22708.837030519047,1294.0908496841482
18577.768725193888,1460.1539026306223
43730.16029397431,847.9957313590692
55687.78255637268,1164.3184392547967
6294.890139779274,1963.8133987210438
79440.81798952087,504.75553700282825
9903.335376898136,828.3744891068794
50574.14176206616,1087.5880617502294
62150.0602571622,1091.4131118717273
91442.826364847,893.4534165321604
54935.884466882926,1572.4953955575804
84154.0915875495,1521.724303587
88375.00060179817,1609.9863638412762
75135.65094078021,1995.7457211753313
48659.02932681364,1801.9181767005632
89663.91183379231,1136.453461147378
2978.0299088062234,781.3541491425955
33496.70890115239,1928.9015696961142
90797.5090482614,1027.9357145293122
60042.928556391525,1472.4333857281158
47761.93644999562,1492.5359284018207
36018.83245295932,248.0470922236986
73427.70231463041,939.6490391107184
46894.87887816886,1650.6152084937091
94979.13195193157,588.9294285739644
24346.402548551905,1662.0572267015634
35755.780807972995,741.5625547201763
23957.747100803008,1656.4367945195886
86329.84785499242,1596.7651466433017
54589.52676239617,135.7571218250535
55656.40818785096,422.5350227787665
9574.910249951417,1934.6153737514787
38858.24612580018,513.6642696414661
94363.79559727944,1529.0445181040432
90685.7491378267,1556.647848927353
15437.091113593115,1496.6426499155473
15360.530590626464,1042.7291974765722
13791.446507533567,229.00288740573282
46065.34723287531,592.6578630598087
93495.74967488433,621.8294846157332
24279.22121368482,1263.0747918178258
51327.868765368345,489.8542520230784
54877.401618220945,569.5819583320214
83988.27248609552,1543.5439197729527
51304.0642097509,1916.0762274113545
76094.40602219383,1111.653149851383
38394.29808869809,843.50336409522
59366.21573381333,1214.0029752859766
31282.948594356676,1068.068626131751
11506.100597127,1021.5875103177452
53150.90599007341,468.5908971910726
84495.66220480346,530.0486146566967
74962.60004056658,1317.4512711908228
83822.23842457669,989.9733505525305
31706.639027394445,402.6114824381664
98030.62610097555,1698.7528431840024
64965.26043395782,240.20206019645164
53452.38892968197,669.3293994041753
65526.065475557574,1578.6943715247953
9668.372117686042,1094.4233102839
391.03819327698244,55.04843406024595
83809.1711719478,952.9106772168743
19310.977834082852,1675.7867988291937
33906.58262799504,1809.5154386949216
67229.15283658127,1166.3025962863144
58015.43692198893,1332.618446587986
52358.26899886553,873.1981691702834
63674.26161014905,1488.1163571601874
58167.0793612174,1084.6889835747675
96372.7352312249,425.46328233664286
32414.57948954719,160.80086178740748
88886.26430070674,1405.0389081348903
25198.178730144595,1016.5980534870987
13430.800953720967,1718.3069919693178
42620.886855859164,1356.5692384222966
58663.31580460019,827.9015267772294
36330.558779585386,247.80063329256686
61588.43446055131,1054.8723137921224
87561.96113413805,346.53994656851904
53839.97603524759,1558.0357324139288
75086.02596033734,868.3324546358293
89398.10644423316,1527.8829387100245
25694.671220449327,1945.2100469182992
11818.369567377275,336.9833938689506
71541.51377363545,702.6884056859018
84852.39494403,1115.4430297415838
91689.320961037,370.90591629337365
64857.76580249693,1669.6340182619183
67497.8616463999,1393.4038054580983
89978.2277668632,869.5789012336209
31643.582959868898,1953.742183330936
61586.85474799535,908.247430043601
79256.4040745398,949.4143153039445
11714.292585488716,1303.326090716351
80928.64330792597,490.18636711693574
3025.4840793650374,660.6736756222617
68606.79666892835,1838.2948691774588
10953.755220140338,386.23713098662415
