Timestamp,MagData
77649.16474682673,1886.9615852159927
48005.769363296284,1869.331508131189
32922.89932784884,1517.5406521521102
70950.39378134083,493.5881495958574
30341.935589808465,1124.859119641316
19785.00694615526,1995.8413306667876
60589.72925245917,803.2924977872815
75800.03210660705,716.2556499483945
94391.07163526093,1997.611634730278
46064.42769263953,1097.8119855170912
32990.67097792721,1290.4601052045934
96774.46226968961,899.5847600623376
1635.8694097034943,1050.1327918636127
75900.54779468648,150.72795330210553
9449.25669136596,1167.8121754861872
90344.00957284933,756.2991542448623
61529.265289086434,1179.0862729673465
71301.20631259725,1032.7570561874481
39223.95010115175,1615.2028480016625
27592.00511509068,1244.8792026881304
13730.154534083484,1850.288893842944
37750.07161012578,524.6614946499908
15481.193706472717,10.614846321231886
86176.12478347009,765.3610929533219
19438.985814009935,1331.4328444253931
66430.29666094121,994.5154425579042
32669.677052901447,289.7479726794405
39332.30834420913,192.32179758176326
55895.29522499554,1071.3814407734671
60319.42831450615,929.8726064070937
39642.59992977469,1825.8927756432256
79506.69877890957,1369.264879467332
18573.9647865812,1779.6490511038808
38433.722678318794,773.3750600912832
332.4420750866142,1773.039503002838
15921.147660711022,1002.725138740904
44103.96221931725,1257.185031211291
16116.723126563436,844.3622781726765
46729.442517545605,1246.796870181495
46812.16929304512,1623.028508387744
34581.327123990704,1746.8225231501744
75913.13466050268,293.8628135896886
94891.3706142724,966.7176720301749
5585.472340454634,1612.6384518301409
14241.841095781538,620.1371050489665
3593.5445475560045,1661.6315199368637
69989.67547417273,268.62450802841397
91428.53286823326,1214.3406640788967
42389.376604550074,373.4893208917165
692.624271233122,1009.7330468679348
66574.05393388722,1208.6565697786352
18136.32281794416,1266.9864704852355
78217.59434585822,103.34977717650861
85110.50209897383,300.56509056891633
89489.72304883174,821.9562920962751
96771.51403069783,1404.0893319970244
99856.17500399197,1244.335449349195
50414.146095920485,841.3585949894223
81871.60803555929,1176.741313237258
85510.64315236858,1075.5593155017423
61069.136981208685,485.5897377860734
88776.95724345227,810.8522950152641
35629.72074230621,1646.3419260932512
20905.257094737062,1005.5158038870928
39285.795880850535,833.936568853954
77196.63838192415,1480.775117378467
20279.183842668535,1176.666529534942
28873.616829854855,570.5146888788626
86150.46456307152,1961.4927175815853
42966.88068417172,570.6961098953772
96658.0227428376,148.57847241849308
14151.358751613141,599.0234273361339
50652.969361317504,1575.0695065248642
66866.65185808261,107.37089694595437
99363.47816529644,112.84261391638827
41315.778671789005,1737.5370361990167
10987.851251455393,1327.098063877331
12648.469051112299,539.2458684133317
66666.67527707657,829.2963445326815
20748.93568883138,1260.782404985252
44827.62660170051,170.6766973453562
73728.09367761249,1751.489851445027
85601.87066865315,1201.7776962164307
80144.93855429099,653.3176785032808
22261.655066756724,1576.1304133760495
45069.74256723641,526.3243515438443
83344.36252844904,1443.545863912395
89154.73947163153,801.1306259409195
92872.8720848337,1254.9795506829116
20595.85627123972,415.530557956548
38068.94428731502,695.6347558442973
26061.87441304989,655.6768900140844
14203.084586698333,413.9946174137867
22481.250113741913,944.7857479757944
23849.229619945134,489.90258740133163
98486.50385609444,1163.6860317583646
68540.5837326404,1826.5204233860604
44034.09192622443,91.77439550668565
75217.4833846068,894.04033438343
40382.45456579323,1656.0570491171695
54550.51274008755,1294.3141180623652
95667.68066524882,1928.1096838097292
36746.45983519237,1280.1717601342532
99763.51394091597,501.36191845600655
92883.08927080987,82.6585567261977
69230.7353368585,1955.7882571140808
25454.506246926256,1291.5315377724642
90067.47460204095,1982.6803641232516
59698.89644546333,1568.6466125051063
31465.082820390944,1293.8708144329455
43334.303307373986,1577.7007076547518
37054.40474966306,113.02615494331936
46505.005661750685,1044.2415301576932
84471.24964375353,683.3777682881793
78497.06029219321,1375.6750636914837
92650.71785222963,993.8564252007714
40502.11230603813,578.6157885375418
23277.990429645135,1488.2980500168078
9580.103966100072,1667.9218578343346
24224.910115224575,1419.4689027482102
83698.4243273579,1436.3197329098848
19375.24712666571,1511.6968585985794
95586.72718447483,129.74935817925282
35047.82487307984,1619.3797054523297
74637.18439592235,1281.632223080788
17742.513516435498,650.2502894158156
48128.65249437377,1419.767434877564
80981.32857565468,1465.7154798632396
81235.46073575922,904.6789460871678
76028.08922390398,824.5213065151495
47987.42854773745,1335.9058838245373
847.3584607814222,1128.81430215772
40251.72021418054,517.4000715954738
60233.14151606077,1968.0625125698168
99458.52552272154,268.013998986826
92214.74872394609,475.9586779198832
82697.4006632372,514.617236541742
85292.95598009064,101.80664918894844
50550.5037357919,930.9127419269405
92086.64215009555,398.0051703222951
20799.2762062177,1115.1275451847641
76314.2869769422,606.4422310010162
76174.49886517996,1764.2976410742388
2996.43244217811,347.80148344015436
11832.804676289943,1203.9448441367333
48444.05167943504,1709.1747302094675
97003.19439711492,1777.3040511503953
65150.810810811956,121.96803877714069
6181.629893193363,1677.3753242005882
98203.7787954121,1459.132256709071
77943.51376909284,885.0821843101857
92949.52913241813,44.645651641808115
5162.984264635606,1719.441311646203
87344.2667336607,1542.953857006412
8635.527230578,986.0469058535368
11355.880869225266,1632.784528230691
81191.43477702003,1525.928798903351
75030.33911692623,1375.6399823596844
20632.08942175161,1660.9552951778342
89987.07146574279,1144.5899034022405
51899.10698233485,1678.7661331576603
66853.20192284396,492.90568135562165
41326.604789258156,749.0930749485229
